talk stall [MASK] [MASK] [MASK]
Ventrell find [MASK] [MASK] [MASK]
himself hold [MASK] gunpoint at
they find ship [MASK] [MASK]
they use technology [MASK] [MASK]
they beam [MASK] gym into
Carter explain [MASK] [MASK] [MASK]
Ventrell tell sg-1 [MASK] [MASK]
follower see incident failure as
Mitchell reply [MASK] [MASK] [MASK]
it enter quarter [MASK] [MASK]
it shoot [MASK] Ventrell by
intruder dispatch [MASK] [MASK] [MASK]
he reward [MASK] [MASK] [MASK]
Netan tell Ventrell [MASK] [MASK]
Ventrell point gun Netan at
Ventrell say [MASK] [MASK] [MASK]
[MASK] share kiss [MASK] [MASK]
Amy agree visit [MASK] [MASK]
Amy visit Springs [MASK] [MASK]
Carter go brief Pentagon to
Carter brief they consequence on
museum host party [MASK] [MASK]
they discover [MASK] [MASK] [MASK]
[MASK] return home [MASK] [MASK]
team miss check [MASK] [MASK]
they mistake [MASK] band for
museum set [MASK] mode into
patron take [MASK] hostage as
check-in pass [MASK] [MASK] [MASK]
team force pose [MASK] [MASK]
team pose [MASK] kidnapper as
negotiation begin [MASK] [MASK] [MASK]
Jackson suggest [MASK] [MASK] [MASK]
force send tend personnel in
force tend [MASK] guard to
medic send [MASK] museum into
[MASK] subdue [MASK] [MASK] [MASK]
quartus take command [MASK] [MASK]
incident prove theory [MASK] [MASK]
a be [MASK] [MASK] [MASK]
Cicero realize [MASK] [MASK] [MASK]
Cicero provide they step with
Cicero instruct sg-1 demand on
Seran hope hero [MASK] [MASK]
Seran hope contact [MASK] [MASK]
Mitchell discover artifact [MASK] [MASK]
Doran discover artifact [MASK] [MASK]
Jayem attempt save [MASK] [MASK]
Jayem save Cicero Mitchell from
he attempt find [MASK] [MASK]
he find rebel [MASK] [MASK]
he leave [MASK] [MASK] [MASK]
Cicero continue assist [MASK] [MASK]
Cicero assist Mitchell [MASK] [MASK]
Cicero assist Vala [MASK] [MASK]
Mitchell capture Jayem [MASK] [MASK]
Vala capture Jayem [MASK] [MASK]
he disappear [MASK] [MASK] [MASK]
they return [MASK] Cicero to
they discover [MASK] [MASK] [MASK]
vala activate timer [MASK] [MASK]
Jayem enter code [MASK] [MASK]
bomb be [MASK] [MASK] [MASK]
Mitchell begin connect [MASK] [MASK]
Mitchell connect bomb Stargate to
Vala begin connect [MASK] [MASK]
Vala connect bomb Stargate to
Cicero escape museum [MASK] [MASK]
he instruct team [MASK] [MASK]
they ambush [MASK] [MASK] [MASK]
they capture [MASK] force by
Mitchell make plea [MASK] [MASK]
they return home [MASK] [MASK]
world be [MASK] [MASK] [MASK]
race be [MASK] [MASK] [MASK]
that intend do [MASK] [MASK]
that do you [MASK] [MASK]
Mitchell inform he [MASK] [MASK]
we continue say [MASK] [MASK]
we say [MASK] [MASK] [MASK]
we take act [MASK] [MASK]
Quartus agree allow [MASK] [MASK]
Quartus allow sg-1 [MASK] [MASK]
sg-1 travel [MASK] gate through
guard kill rebel [MASK] [MASK]
guard save hostage [MASK] [MASK]
commander begin cover-up [MASK] [MASK]
commander bury Stargate [MASK] [MASK]
viceroy change decision [MASK] [MASK]
viceroy assume fail [MASK] [MASK]
belief legitimize position [MASK] [MASK]
information make public [MASK] [MASK]
it imply [MASK] [MASK] [MASK]
command attempt make [MASK] [MASK]
command make connection [MASK] [MASK]
Stargate establish wormhole [MASK] [MASK]
world have interest [MASK] [MASK]
Landry believe [MASK] [MASK] [MASK]
planet stick head sand in
representative meet determine summit in
representative determine future [MASK] [MASK]
attack leave dead [MASK] [MASK]
a wander discover wreckage through
sg-1 wander discover wreckage through
sg-3 wander discover wreckage through
Lam care [MASK] he for
Jackson find Bratac [MASK] [MASK]
Bratac bring [MASK] treatment for
Teac ignore entreaty [MASK] [MASK]
he wish lead [MASK] [MASK]
he lead people [MASK] [MASK]
search lead he bar to
people enslave [MASK] hand at
he mind see [MASK] [MASK]
they kill another [MASK] [MASK]
Teac do [MASK] [MASK] [MASK]
whatever find lead [MASK] [MASK]
it take find [MASK] [MASK]
stake get higher [MASK] [MASK]
sg-1 learn [MASK] [MASK] [MASK]
this reveal [MASK] intelligence from
he bring [MASK] [MASK] [MASK]
Teac take prisoner [MASK] [MASK]
hunt lead he Bakal to
he believe [MASK] [MASK] [MASK]
Ori ascend he [MASK] [MASK]
Bakal fear death [MASK] [MASK]
[MASK] watch [MASK] [MASK] [MASK]
Bakal endure torture [MASK] [MASK]
he want answer [MASK] [MASK]
he remove symbiote [MASK] [MASK]
he replace it bomb with
he die [MASK] [MASK] [MASK]
Ori ascend he [MASK] [MASK]
Teac leave Jaffa [MASK] [MASK]
Bratac regain consciousness point at
Bratac speak [MASK] Daniel to
he state [MASK] [MASK] [MASK]
wrong be [MASK] [MASK] [MASK]
he feel [MASK] [MASK] [MASK]
Arkad become Prime [MASK] [MASK]
name specify [MASK] [MASK] [MASK]
two meet [MASK] battle in
Teac meet [MASK] time [MASK]
arkad meet [MASK] time [MASK]
Bratac explain [MASK] [MASK] [MASK]
Bratac lie [MASK] [MASK] [MASK]
mother find dead [MASK] [MASK]
Teac become Prime [MASK] [MASK]
which be occasion [MASK] [MASK]
he explain [MASK] Daniel to
Arkad do [MASK] [MASK] [MASK]
Arkad do anything matter about
Teac suspect [MASK] [MASK] [MASK]
he help [MASK] [MASK] [MASK]
dial claim [MASK] [MASK] [MASK]
cult follow teaching [MASK] [MASK]
he state [MASK] [MASK] [MASK]
he have fleet [MASK] [MASK]
Arkad reveal [MASK] [MASK] [MASK]
he attempt stop [MASK] [MASK]
he stop group Earth from
Tauri remove themselves politics from
he desire freedom [MASK] [MASK]
they wish follow [MASK] [MASK]
they follow path [MASK] [MASK]
it be [MASK] [MASK] [MASK]
Advisory take claim [MASK] [MASK]
Tauri commission act [MASK] [MASK]
sg-1 appear [MASK] [MASK] [MASK]
sg-1 stop Teac [MASK] 's
Landry dispatch sg-1 odyssey on
they place trap [MASK] [MASK]
sg-1 dispatch [MASK] planet to
sg-3 dispatch [MASK] planet to
Mitchell find they [MASK] [MASK]
member defeat [MASK] [MASK] [MASK]
Teac throw grenade Carter before
Carter render unconscious [MASK] [MASK]
Doran render unconscious [MASK] [MASK]
Daniel render unconscious [MASK] [MASK]
Mitchell find [MASK] [MASK] [MASK]
Mitchell apprehend he [MASK] [MASK]
Teac overpower Mitchell [MASK] [MASK]
Teac continue [MASK] base to
he take [MASK] [MASK] [MASK]
Teac manage kill [MASK] [MASK]
Teac kill they [MASK] [MASK]
he bring [MASK] [MASK] [MASK]
Arkad give staff he [MASK]
two engage [MASK] combat in
he admire Teac [MASK] [MASK]
Prime kill family [MASK] [MASK]
he reveal some point at
he deceive Tauri [MASK] [MASK]
he have plan [MASK] [MASK]
he state truth [MASK] [MASK]
Arkad grab sword [MASK] [MASK]
Arkad stab Teac [MASK] [MASK]
Teac put resistance [MASK] [MASK]
he kill mother [MASK] [MASK]
Arkad reveal [MASK] [MASK] [MASK]
Teac push Arkad [MASK] [MASK]
Teac pull sword body from
he spear arkad blade with
blade kill he [MASK] [MASK]
Teac bring [MASK] [MASK] [MASK]
Mitchell watch [MASK] observation from
Landry arrive [MASK] [MASK] [MASK]
Teac come kill aid to
they discuss report [MASK] [MASK]
member wound [MASK] [MASK] [MASK]
IOA swallow [MASK] [MASK] [MASK]
Mitchell state [MASK] [MASK] [MASK]
they discuss [MASK] [MASK] [MASK]
Arkad plan [MASK] [MASK] [MASK]
Landry express doubt [MASK] [MASK]
Teac injure [MASK] [MASK] [MASK]
Bratac recover speak [MASK] [MASK]
Jaffa be [MASK] [MASK] [MASK]
he have [MASK] [MASK] [MASK]
he kill assassin [MASK] [MASK]
assassin kill mother [MASK] [MASK]
Teac explain [MASK] [MASK] [MASK]
Arkad do task himself [MASK]
Arkad claim responsibility [MASK] [MASK]
Teac embrace [MASK] [MASK] [MASK]
Carter arrive carry command at
Doran arrive carry command at
they have [MASK] [MASK] [MASK]
Carter say [MASK] [MASK] [MASK]
Mitchell talk [MASK] show about
Siler talk [MASK] show about
Vala say [MASK] [MASK] [MASK]
Mitchell ask [MASK] [MASK] [MASK]
these be [MASK] [MASK] [MASK]
Carter add pedicure [MASK] [MASK]
Carter add mochaccino [MASK] [MASK]
Carter add secret [MASK] [MASK]
Carter add secret [MASK] [MASK]
Siler walk [MASK] hall down
Siler walk [MASK] hall down
heel walk [MASK] hall down
boot walk [MASK] hall down
door open [MASK] he behind
they go off-world hour in
they lose heel [MASK] [MASK]
Mitchell remind they [MASK] [MASK]
Mitchell suggest [MASK] [MASK] [MASK]
Landry contact [MASK] person by
person reveal himself [MASK] [MASK]
Jacek claim have [MASK] [MASK]
Jacek have information [MASK] [MASK]
information protect Earth attack against
Arkad plan use [MASK] [MASK]
Arkad use naquadah [MASK] [MASK]
Arkad kill [MASK] [MASK] [MASK]
Vala arrive name [MASK] [MASK]
Vala mention [MASK] [MASK] [MASK]
she reveal [MASK] [MASK] [MASK]
Jacek decide [MASK] interest in
Landry agree [MASK] [MASK] [MASK]
they prepare [MASK] mission for
Landry go see [MASK] [MASK]
Landry see daughter [MASK] [MASK]
Landry ask she [MASK] [MASK]
she help he [MASK] [MASK]
he arrange communication [MASK] [MASK]
he speak [MASK] year for
Lam agree call [MASK] [MASK]
Lam call she behalf in
sg-1 go [MASK] planet to
he ask [MASK] [MASK] [MASK]
they discover number [MASK] [MASK]
they destroy it [MASK] [MASK]
they give sanctuary Jacek [MASK]
Jacek prove a [MASK] [MASK]
Jacek hustle lady game in
ship be [MASK] [MASK] [MASK]
ship leave [MASK] [MASK] [MASK]
sg-1 arrive [MASK] [MASK] [MASK]
it reach Earth [MASK] [MASK]
it await order [MASK] [MASK]
it turn [MASK] [MASK] [MASK]
he know [MASK] operation from
Jacek find [MASK] ship about
he use run [MASK] [MASK]
he run [MASK] [MASK] [MASK]
he make deal sgc with
he come take earth to
he take naquadah [MASK] [MASK]
he sell it [MASK] [MASK]
he split profit jaffa with
Jacek meet [MASK] contact with
Daniel kill Jaffa [MASK] [MASK]
Jacek try make [MASK] [MASK]
Jacek make deal sgc with
he calibrate system [MASK] [MASK]
he claim [MASK] board on
Jacek convince sg-1 [MASK] [MASK]
he disarm bomb [MASK] [MASK]
he have code [MASK] [MASK]
he claim [MASK] [MASK] [MASK]
he spend time [MASK] [MASK]
sg-1 trust he [MASK] [MASK]
they lead he ship to
they let [MASK] [MASK] [MASK]
he steal it [MASK] [MASK]
he make existence [MASK] [MASK]
sg-1 take control [MASK] [MASK]
Landry hear [MASK] [MASK] [MASK]
everything go [MASK] plan according
he rush meet restaurant to
he meet [MASK] Lam with
Jacek steal [MASK] world on
Jacek ask [MASK] [MASK] [MASK]
he get [MASK] shipment for
thing turn peanut [MASK] [MASK]
Jacek explain [MASK] [MASK] [MASK]
Jacek manage con [MASK] [MASK]
Jacek con human [MASK] [MASK]
they talk language [MASK] [MASK]
Jacek laugh [MASK] [MASK] [MASK]
Jacek say [MASK] [MASK] [MASK]
Father give she box into
she keep jewelry [MASK] [MASK]
he give she [MASK] [MASK]
she throw it [MASK] [MASK]
Vala put necklace [MASK] [MASK]
she hear knock [MASK] [MASK]
she hide box carter beneath
Vala do [MASK] [MASK] [MASK]
Carter ask [MASK] [MASK] [MASK]
father scam they return in
they scam he return in
everything turn ok end in
she explain [MASK] [MASK] [MASK]
Vala inquire [MASK] [MASK] [MASK]
boy do [MASK] [MASK] [MASK]
Daniel exhaust [MASK] [MASK] [MASK]
Teac go see [MASK] [MASK]
Teac see play [MASK] [MASK]
Carter explain [MASK] [MASK] [MASK]
Teac nod side side to
Teac discomfort find [MASK] [MASK]
Teac find [MASK] [MASK] [MASK]
they turn [MASK] she against
Doran hatch plan [MASK] [MASK]
she escape [MASK] command from
Vala believe [MASK] [MASK] [MASK]
Adria realize [MASK] [MASK] [MASK]
vala lead she search in
vala take she planet to
[MASK] kidnap [MASK] [MASK] [MASK]
he go take [MASK] [MASK]
he take control [MASK] [MASK]
Baal reveal [MASK] [MASK] [MASK]
symbiote take Adria host as
symbiote control she [MASK] [MASK]
sg-1 rescue killing clone [MASK]
sg-1 realize [MASK] [MASK] [MASK]
he attempt buy [MASK] [MASK]
he buy time [MASK] [MASK]
sg-1 inform he [MASK] [MASK]
they plan swap [MASK] [MASK]
they swap he symbiote with
he tell they [MASK] [MASK]
he threaten kill [MASK] [MASK]
he kill she [MASK] [MASK]
they succeed [MASK] [MASK] [MASK]
Tokra arrive [MASK] [MASK] [MASK]
they say [MASK] [MASK] [MASK]
they agree try [MASK] [MASK]
they try [MASK] [MASK] [MASK]
Adria die [MASK] [MASK] [MASK]
Vala tell Daniel [MASK] [MASK]
team begin try [MASK] [MASK]
team try remove Baal [MASK]
he release toxin bloodstream into
surgeon explain [MASK] sg1 to
sg1 go Adria [MASK] [MASK]
she die [MASK] [MASK] [MASK]
thing be kill [MASK] [MASK]
thing kill she dose with
they decide [MASK] [MASK] [MASK]
she wake [MASK] [MASK] [MASK]
she throw Jackson room across
she throw guard room across
she allow they [MASK] [MASK]
they kill she [MASK] [MASK]
she tell Vala [MASK] [MASK]
body die [MASK] [MASK] [MASK]
she begin preparation [MASK] [MASK]
she ascend Ori [MASK] [MASK]
she become [MASK] [MASK] [MASK]
Adria say [MASK] [MASK] [MASK]
she accomplish more [MASK] [MASK]
Vala ask she [MASK] [MASK]
she show compassion [MASK] [MASK]
she stop kill innocent [MASK]
she leave part [MASK] [MASK]
Adria say [MASK] [MASK] [MASK]
Adria release coolant corridor into
Daniel trap [MASK] [MASK] [MASK]
[MASK] distract [MASK] [MASK] [MASK]
Daniel cry [MASK] [MASK] [MASK]
Vala try open [MASK] [MASK]
Vala open door crowbar with
Vala beg Adria [MASK] [MASK]
Adria kill Daniel [MASK] [MASK]
Adria ignore she [MASK] [MASK]
Vala grab one [MASK] [MASK]
Vala attempt shoot [MASK] [MASK]
Vala shoot Adria [MASK] 's
Vala lift [MASK] air into
Adria complete uninterrupted [MASK] [MASK]
Carter manage cut [MASK] [MASK]
Carter cut coolant corridor to
Adria say [MASK] [MASK] [MASK]
goodbye ascend release Vala [MASK]
member rush [MASK] door through
Baal say [MASK] [MASK] [MASK]
Adria join they crusade in
sg-1 leave speculate [MASK] [MASK]
Adria return [MASK] form in
carter suggest [MASK] [MASK] [MASK]
he find clone ship on
Mitchell say [MASK] [MASK] [MASK]
Vala say [MASK] [MASK] [MASK]
they deal blow army to
they have news [MASK] [MASK]
he respond [MASK] annoyance with
she try alleviate [MASK] [MASK]
she alleviate boredom [MASK] [MASK]
they arrive [MASK] world at
they greet [MASK] Thor by
Thor announce [MASK] [MASK] [MASK]
Odyssey give copy [MASK] [MASK]
Thor explain [MASK] [MASK] [MASK]
race contract illness [MASK] [MASK]
they ascend [MASK] [MASK] [MASK]
they trust do [MASK] [MASK]
they do [MASK] [MASK] [MASK]
Thor call race [MASK] [MASK]
they commit act [MASK] [MASK]
themselves die [MASK] [MASK] [MASK]
technology plunder [MASK] [MASK] [MASK]
people decide give technology [MASK]
race give [MASK] [MASK] [MASK]
installation complete [MASK] [MASK] [MASK]
warship exit odyssey [MASK] [MASK]
ship follow other [MASK] [MASK]
Asgard destroy planet [MASK] [MASK]
shield damage [MASK] [MASK] [MASK]
they come [MASK] [MASK] [MASK]
they use the [MASK] [MASK]
this succeed [MASK] [MASK] [MASK]
this destroy it [MASK] [MASK]
Mitchell remark [MASK] [MASK] [MASK]
we get 'em [MASK] [MASK]
they stop use it [MASK]
Carter discover reading [MASK] [MASK]
Carter suggest [MASK] [MASK] [MASK]
warship emerge [MASK] [MASK] [MASK]
warship track signature [MASK] [MASK]
core interface [MASK] [MASK] [MASK]
Carter realize [MASK] [MASK] [MASK]
[MASK] off-load crew [MASK] [MASK]
Landry remain [MASK] board on
Carter try disconnect [MASK] [MASK]
Carter disconnect hyperdrive core from
she hope [MASK] [MASK] [MASK]
ship catch resume [MASK] [MASK]
ship resume attack [MASK] [MASK]
fire concentrate [MASK] target on
Mitchell steer ship [MASK] 's
Daniel monitor status [MASK] [MASK]
odyssey take shot shield to
weapon penetrate shield [MASK] [MASK]
beam send [MASK] ship by
shield fail [MASK] [MASK] [MASK]
beam make contact [MASK] [MASK]
technology lose [MASK] [MASK] [MASK]
Carter activate time [MASK] [MASK]
year go [MASK] field within
field pass [MASK] way in
beam make contact [MASK] [MASK]
safe work allow theory on
team leave Odyssey [MASK] [MASK]
team jump ship phase out
beam hit [MASK] [MASK] [MASK]
all produce result [MASK] [MASK]
they figure solution [MASK] [MASK]
Stuck prepare [MASK] wait for
sg-1 prepare [MASK] wait for
they live [MASK] ship on
they go go [MASK] [MASK]
they go stir-crazy [MASK] [MASK]
he continue repel [MASK] [MASK]
he repel advance [MASK] [MASK]
Vala try seduce [MASK] [MASK]
Vala seduce Daniel [MASK] [MASK]
Vala get direct [MASK] [MASK]
Vala attempt remove [MASK] [MASK]
Vala remove pants [MASK] [MASK]
Daniel reject blank [MASK] [MASK]
Daniel confront Vala [MASK] [MASK]
he believe insincerity [MASK] [MASK]
he believe teasing [MASK] [MASK]
he believe mocking [MASK] [MASK]
he believe mocking [MASK] [MASK]
they have relationship [MASK] [MASK]
they believe [MASK] [MASK] [MASK]
he imagine they [MASK] of
she think have they of
he say [MASK] [MASK] [MASK]
Vala hurt [MASK] [MASK] [MASK]
Vala upset [MASK] word by
Vala attempt hide [MASK] [MASK]
Vala hide face [MASK] down
Jackson see tear [MASK] [MASK]
Jackson see depth [MASK] [MASK]
she care [MASK] he for
it make [MASK] [MASK] [MASK]
he turn face he towards
they share embrace [MASK] [MASK]
Mitchell jog nonplussed [MASK] [MASK]
scene see Vala [MASK] [MASK]
[MASK] energize [MASK] [MASK] [MASK]
it be [MASK] [MASK] [MASK]
thing work [MASK] field within
Sam attempt explain [MASK] [MASK]
Sam explain [MASK] [MASK] [MASK]
member attempt deal [MASK] [MASK]
member deal [MASK] isolation with
year pass [MASK] [MASK] [MASK]
plant shoot [MASK] [MASK] [MASK]
she wish [MASK] [MASK] [MASK]
she have time [MASK] [MASK]
Landry develop hobby [MASK] [MASK]
Carter learn [MASK] [MASK] [MASK]
Daniel continue work study with
Daniel work [MASK] [MASK] [MASK]
Daniel continue work study with
Daniel develop romance [MASK] [MASK]
Vala develop romance [MASK] [MASK]
year pass he [MASK] [MASK]
Mitchell spend jogging ship throughout
scene show [MASK] [MASK] [MASK]
he wreck cabin [MASK] [MASK]
he sit stare [MASK] [MASK]
escape follow [MASK] death by
Daniel hold Vala [MASK] [MASK]
Landry succumb [MASK] age to
Landry die [MASK] [MASK] [MASK]
Teac age [MASK] [MASK] [MASK]
Carter figure [MASK] [MASK] [MASK]
they stop [MASK] [MASK] [MASK]
program activate program [MASK] [MASK]
program use [MASK] [MASK] [MASK]
supplies have energy drain due
[MASK] allow beam [MASK] 's
beam hit [MASK] [MASK] [MASK]
they channel power [MASK] [MASK]
Mitchell direct attention weapon to
he theorize [MASK] [MASK] [MASK]
it work [MASK] [MASK] [MASK]
field reverse [MASK] [MASK] [MASK]
they go [MASK] time in
everything undo [MASK] [MASK] [MASK]
problem be [MASK] [MASK] [MASK]
ship destroy [MASK] blast by
reversal activate [MASK] [MASK] [MASK]
destruction reverse kill everyone [MASK]
reversal mean loss [MASK] [MASK]
what happen [MASK] year over
person have remain [MASK] [MASK]
person remain [MASK] [MASK] [MASK]
Teac have lifespan Jaffa as
group prepare plan [MASK] [MASK]
they deactivate time [MASK] [MASK]
ship explode [MASK] Teac around
[MASK] stop [MASK] [MASK] [MASK]
Time start reverse [MASK] [MASK]
Time reverse [MASK] [MASK] [MASK]
they hit [MASK] [MASK] [MASK]
ship re-form withdraw [MASK] [MASK]
Teac prevent Carter [MASK] 's
Teac give crystal she [MASK]
crystal disconnect core hyperdrive from
they destroy save themselves [MASK]
they destroy legacy [MASK] [MASK]
they leave [MASK] [MASK] [MASK]
Teac refuse reveal [MASK] [MASK]
Teac reveal any other to
she hook [MASK] someone with
she find who [MASK] [MASK]
Teac reveal bit he to
Daniel read [MASK] database in
they prepare [MASK] mission for
sg-1 contemplate word [MASK] [MASK]
team say [MASK] [MASK] [MASK]
Landry wish god-speed [MASK] [MASK]
ancient leave Earth city-ship in
Ayiana remain [MASK] reason for
Ayiana watch city [MASK] [MASK]
Ayiana disappear [MASK] [MASK] [MASK]
year work [MASK] outpost in
they examine technology [MASK] [MASK]
technology include weapon [MASK] [MASK]
he have ata [MASK] [MASK]
sequence allow he interface to
Beckett attempt activate [MASK] [MASK]
Beckett activate chair [MASK] [MASK]
Beckett sit [MASK] chair in
they need people [MASK] [MASK]
they learn more [MASK] [MASK]
Officer state [MASK] [MASK] [MASK]
they have [MASK] ata with
it control weapon Weir with
they discuss chair [MASK] [MASK]
Jackson interrupt [MASK] [MASK] [MASK]
Jackson ask they [MASK] [MASK]
they come [MASK] he with
Ancients go [MASK] [MASK] [MASK]
they leave Earth [MASK] [MASK]
he have news [MASK] [MASK]
they discover symbol [MASK] [MASK]
they find [MASK] [MASK] [MASK]
symbol be [MASK] [MASK] [MASK]
it go [MASK] [MASK] [MASK]
Neill fly [MASK] chopper in
Sheppard fly [MASK] chopper in
McKay want Beckett [MASK] [MASK]
Beckett sit [MASK] chair in
McKay get Beckett [MASK] [MASK]
McKay ask he [MASK] [MASK]
Beckett sit [MASK] [MASK] [MASK]
he try image [MASK] [MASK]
he imagine [MASK] [MASK] [MASK]
chair activate [MASK] [MASK] [MASK]
team study [MASK] [MASK] [MASK]
it activate drone [MASK] [MASK]
drone head [MASK] [MASK] [MASK]
drone target helicopter [MASK] [MASK]
they get warning [MASK] [MASK]
drone enter range [MASK] [MASK]
Weir tell Beckett [MASK] [MASK]
Beckett concentrate turn drone [MASK]
it hurt someone [MASK] [MASK]
Sheppard start dodge [MASK] [MASK]
Sheppard dodge drone [MASK] [MASK]
Neill start dodge [MASK] [MASK]
Neill dodge drone [MASK] [MASK]
he manage do moment [MASK]
he do [MASK] [MASK] [MASK]
drone impact chopper [MASK] [MASK]
Sheppard arrive [MASK] base at
Neill arrive [MASK] base at
he go talk [MASK] [MASK]
he talk [MASK] Jackson with
Neill leave Sheppard order with
Ancients leave settle city in
Ancients settle [MASK] Galaxy in
Jackson tell everyone [MASK] [MASK]
Jackson cite [MASK] [MASK] [MASK]
Neill mind [MASK] [MASK] [MASK]
problem be [MASK] [MASK] [MASK]
they need [MASK] [MASK] [MASK]
Neill allow they [MASK] [MASK]
they use it [MASK] [MASK]
galaxy require amount [MASK] [MASK]
amount supply [MASK] zpm by
rest insist [MASK] [MASK] [MASK]
Sheppard run [MASK] Beckett into
Beckett recount event [MASK] [MASK]
Sheppard blame he firing for
Sheppard forgive Beckett [MASK] [MASK]
Beckett go explain [MASK] [MASK]
Beckett explain gene Sheppard to
Sheppard sit regard chair on
Beckett rush get [MASK] [MASK]
Beckett get Weir [MASK] [MASK]
McKay ask Sheppard [MASK] [MASK]
Sheppard do exercise [MASK] [MASK]
map appear [MASK] chair above
Sheppard state [MASK] [MASK] [MASK]
this leave [MASK] [MASK] [MASK]
everyone stun [MASK] [MASK] [MASK]
Jack believe [MASK] [MASK] [MASK]
Weir want Daniel [MASK] [MASK]
he need Daniel [MASK] [MASK]
he have gene [MASK] [MASK]
he have Stargate [MASK] [MASK]
Sheppard confuse [MASK] expedition about
they reach [MASK] [MASK] [MASK]
McMurdo want he [MASK] [MASK]
Neill want he [MASK] [MASK]
Neill want Sheppard [MASK] [MASK]
Sheppard give answer he [MASK]
member say farewell [MASK] [MASK]
some disclose detail [MASK] [MASK]
other have fabricate [MASK] [MASK]
other fabricate story [MASK] [MASK]
member get ready departure for
preparation put [MASK] place in
McKay tie [MASK] zpm in
Siler tie [MASK] zpm in
they wrap [MASK] [MASK] [MASK]
Weir make speech [MASK] [MASK]
they achieve wormhole [MASK] [MASK]
they go [MASK] [MASK] [MASK]
she offer chance they [MASK]
no-one respond [MASK] [MASK] [MASK]
technician begin dial gate [MASK]
probe send [MASK] [MASK] [MASK]
they get [MASK] [MASK] [MASK]
atmosphere detect [MASK] [MASK] [MASK]
mckay examine room [MASK] [MASK]
mckay state [MASK] [MASK] [MASK]
she have go [MASK] [MASK]
Weir thank [MASK] [MASK] [MASK]
Neill tell Weir [MASK] [MASK]
they go [MASK] [MASK] [MASK]
Sumner tell troops command under
Weir arrive [MASK] [MASK] [MASK]
Weir tell Sumner [MASK] [MASK]
she look [MASK] Neill at
Neill nod [MASK] she at
Daniel want go [MASK] [MASK]
Daniel go [MASK] [MASK] [MASK]
Neill refuse [MASK] [MASK] [MASK]
Neill tell team [MASK] [MASK]
team move [MASK] [MASK] [MASK]
personnel get ready step [MASK]
it hurt [MASK] hell like
he gather courage [MASK] [MASK]
he gather step [MASK] [MASK]
Sheppard stare [MASK] wormhole at
wormhole go [MASK] [MASK] [MASK]
wormhole show [MASK] [MASK] [MASK]
it show [MASK] [MASK] [MASK]
Sheppard emerge [MASK] Stargate from
Sheppard arrive [MASK] room in
Sheppard step [MASK] city into
light start come [MASK] [MASK]
light come [MASK] [MASK] [MASK]
Sheppard glance [MASK] [MASK] [MASK]
personnel arrive arrive civilian with
personnel step bring wormhole through
everyone look [MASK] [MASK] [MASK]
report be [MASK] [MASK] [MASK]
Sheppard head step [MASK] [MASK]
McKay head step [MASK] [MASK]
light come [MASK] instant in
person step [MASK] [MASK] [MASK]
Weir talk [MASK] Neill to
Weir state [MASK] [MASK] [MASK]
Atlantis offer greeting Galaxy from
Sumner inform Weir [MASK] [MASK]
he cut power gate to
gate happen [MASK] [MASK] [MASK]
she tell Neill [MASK] [MASK]
bottle come [MASK] Stargate through
it deactivate [MASK] [MASK] [MASK]
they explore compound [MASK] [MASK]
light start come [MASK] [MASK]
light come online [MASK] [MASK]
system start come [MASK] [MASK]
system come online [MASK] [MASK]
team explore city [MASK] [MASK]
team find sign [MASK] [MASK]
team discover room [MASK] [MASK]
McKay discover room [MASK] [MASK]
they power system [MASK] [MASK]
they see city window through
Sumner call Weir [MASK] [MASK]
field hold water [MASK] [MASK]
Beckett find room [MASK] [MASK]
enemy besiege Atlantis [MASK] [MASK]
enemy go [MASK] Stargate through
Atlantis be [MASK] [MASK] [MASK]
they sink city [MASK] [MASK]
greek hear it [MASK] [MASK]
problem arise [MASK] [MASK] [MASK]
mckay tell everyone [MASK] [MASK]
everyone stop [MASK] [MASK] [MASK]
they do [MASK] [MASK] [MASK]
level drop [MASK] [MASK] [MASK]
last fail [MASK] [MASK] [MASK]
city become flood [MASK] [MASK]
they compress team location to
they want survive [MASK] [MASK]
they survive [MASK] [MASK] [MASK]
generator provide power [MASK] [MASK]
they need find [MASK] [MASK]
they find zpm [MASK] [MASK]
Sumner put team [MASK] [MASK]
team include Sheppard [MASK] [MASK]
they open gate Athos to
they encounter [MASK] [MASK] [MASK]
child play game [MASK] [MASK]
Jinto play game [MASK] [MASK]
Wex play game [MASK] [MASK]
team encounter Halling [MASK] [MASK]
team take they Emmagan to
Halling clear confusion [MASK] [MASK]
child tell [MASK] [MASK] [MASK]
Teyla introduce herself [MASK] [MASK]
Sumner introduce team [MASK] [MASK]
Athosians trade [MASK] stranger with
they get know [MASK] [MASK]
they know other [MASK] [MASK]
she state [MASK] [MASK] [MASK]
Sheppard propose [MASK] [MASK] [MASK]
he break ice [MASK] [MASK]
Teyla invite they [MASK] [MASK]
they share cup [MASK] [MASK]
Sumner explain proposition [MASK] [MASK]
they provoke wraith [MASK] [MASK]
Sumner show ignorance [MASK] [MASK]
they return [MASK] world to
thing be [MASK] [MASK] [MASK]
Athosians know [MASK] [MASK] [MASK]
Athosians care [MASK] [MASK] [MASK]
Sumner want explore [MASK] [MASK]
Sumner explore city [MASK] [MASK]
Sheppard see something [MASK] [MASK]
they return [MASK] homeworld to
Teyla feel [MASK] [MASK] [MASK]
